* Project:       Midle
* File content:  soil physical parameters
* File name:     .\out\SoilPhysParam.csv
* Model version: Swap 4.0.1
* Generated at:  2023-01-03 14:23:37
layer,head(cm),theta(cm3.cm3),C(cm-1),RelSat(-),k(cm.d-1)
         1, -5.7822670E+03,  2.8821957E-01,  4.0353845E-06,  5.6736136E-01,  1.0701957E-06
         1, -6.3604937E+03,  2.8600413E-01,  3.6405177E-06,  5.6300027E-01,  9.1222689E-07
         1, -6.9965431E+03,  2.8380562E-01,  3.2842715E-06,  5.5867249E-01,  7.7757301E-07
         1, -7.6961974E+03,  2.8162392E-01,  2.9628718E-06,  5.5437779E-01,  6.6279354E-07
         1, -8.4658171E+03,  2.7945890E-01,  2.6729127E-06,  5.5011594E-01,  5.6495552E-07
         1, -9.3123988E+03,  2.7731044E-01,  2.4113208E-06,  5.4588670E-01,  4.8155873E-07
         1, -1.0243639E+04,  2.7517844E-01,  2.1753226E-06,  5.4168985E-01,  4.1047183E-07
         1, -1.1268003E+04,  2.7306277E-01,  1.9624155E-06,  5.3752514E-01,  3.4987802E-07
         1, -1.2394803E+04,  2.7096331E-01,  1.7703413E-06,  5.3339234E-01,  2.9822856E-07
         1, -1.3634283E+04,  2.6887994E-01,  1.5970625E-06,  5.2929122E-01,  2.5420327E-07
         1, -1.4997711E+04,  2.6681255E-01,  1.4407407E-06,  5.2522155E-01,  2.1667682E-07
         1, -1.6497483E+04,  2.6476101E-01,  1.2997170E-06,  5.2118310E-01,  1.8468994E-07
         1, -1.8147231E+04,  2.6272522E-01,  1.1724948E-06,  5.1717562E-01,  1.5742495E-07
         1, -1.9961954E+04,  2.6070504E-01,  1.0577239E-06,  5.1319890E-01,  1.3418483E-07
         1, -2.1958149E+04,  2.5870038E-01,  9.5418603E-07,  5.0925271E-01,  1.1437547E-07
         1, -2.4153964E+04,  2.5671110E-01,  8.6078199E-07,  5.0533680E-01,  9.7490437E-08
         1, -2.6569361E+04,  2.5473709E-01,  7.7652016E-07,  5.0145097E-01,  8.3098048E-08
         1, -2.9226297E+04,  2.5277825E-01,  7.0050592E-07,  4.9759497E-01,  7.0830341E-08
         1, -3.2148926E+04,  2.5083445E-01,  6.3193212E-07,  4.9376860E-01,  6.0373672E-08
         1, -3.5363819E+04,  2.4890558E-01,  5.7007061E-07,  4.8997161E-01,  5.1460691E-08
         1, -3.8900201E+04,  2.4699153E-01,  5.1426446E-07,  4.8620379E-01,  4.3863514E-08
         1, -4.2790221E+04,  2.4509218E-01,  4.6392101E-07,  4.8246492E-01,  3.7387897E-08
         1, -4.7069243E+04,  2.4320743E-01,  4.1850560E-07,  4.7875479E-01,  3.1868270E-08
         1, -5.1776167E+04,  2.4133716E-01,  3.7753589E-07,  4.7507316E-01,  2.7163503E-08
         1, -5.6953784E+04,  2.3948127E-01,  3.4057673E-07,  4.7141982E-01,  2.3153301E-08
         1, -6.2649163E+04,  2.3763964E-01,  3.0723556E-07,  4.6779456E-01,  1.9735128E-08
         1, -6.8914079E+04,  2.3581216E-01,  2.7715824E-07,  4.6419717E-01,  1.6821583E-08
         1, -7.5805487E+04,  2.3399873E-01,  2.5002528E-07,  4.6062743E-01,  1.4338168E-08
         1, -8.3386035E+04,  2.3219924E-01,  2.2554848E-07,  4.5708513E-01,  1.2221384E-08
         1, -9.1724639E+04,  2.3041359E-01,  2.0346782E-07,  4.5357006E-01,  1.0417104E-08
         1, -1.0089710E+05,  2.2864166E-01,  1.8354875E-07,  4.5008201E-01,  8.8791944E-09
         1, -1.1098681E+05,  2.2688335E-01,  1.6557967E-07,  4.4662077E-01,  7.5683299E-09
         1, -1.2208549E+05,  2.2513856E-01,  1.4936970E-07,  4.4318615E-01,  6.4509916E-09
         1, -1.3429404E+05,  2.2340719E-01,  1.3474662E-07,  4.3977793E-01,  5.4986091E-09
         1, -1.4772345E+05,  2.2168913E-01,  1.2155510E-07,  4.3639592E-01,  4.6868296E-09
         1, -1.6249579E+05,  2.1998427E-01,  1.0965499E-07,  4.3303991E-01,  3.9948957E-09
         1, -1.7874537E+05,  2.1829253E-01,  9.8919875E-08,  4.2970970E-01,  3.4051142E-09
         1, -1.9661991E+05,  2.1661379E-01,  8.9235703E-08,  4.2640510E-01,  2.9024041E-09
         1, -2.1628190E+05,  2.1494796E-01,  8.0499592E-08,  4.2312591E-01,  2.4739108E-09
         1, -2.3791009E+05,  2.1329494E-01,  7.2618732E-08,  4.1987194E-01,  2.1086776E-09
         1, -2.6170110E+05,  2.1165463E-01,  6.5509396E-08,  4.1664298E-01,  1.7973650E-09
         1, -2.8787121E+05,  2.1002694E-01,  5.9096055E-08,  4.1343886E-01,  1.5320127E-09
         1, -3.1665833E+05,  2.0841176E-01,  5.3310572E-08,  4.1025937E-01,  1.3058354E-09
         1, -3.4832416E+05,  2.0680900E-01,  4.8091482E-08,  4.0710433E-01,  1.1130495E-09
         1, -3.8315658E+05,  2.0521856E-01,  4.3383337E-08,  4.0397355E-01,  9.4872533E-10
         1, -4.2147224E+05,  2.0364036E-01,  3.9136115E-08,  4.0086685E-01,  8.0866101E-10
         1, -4.6361946E+05,  2.0207429E-01,  3.5304694E-08,  3.9778404E-01,  6.8927495E-10
         1, -5.0998141E+05,  2.0052027E-01,  3.1848367E-08,  3.9472493E-01,  5.8751435E-10
         1, -5.6097955E+05,  1.9897819E-01,  2.8730413E-08,  3.9168935E-01,  5.0077708E-10
         1, -6.1707750E+05,  1.9744797E-01,  2.5917705E-08,  3.8867711E-01,  4.2684520E-10
         1, -6.7878525E+05,  1.9592952E-01,  2.3380360E-08,  3.8568804E-01,  3.6382819E-10
         1, -7.4666378E+05,  1.9442275E-01,  2.1091421E-08,  3.8272195E-01,  3.1011466E-10
         1, -8.2133016E+05,  1.9292757E-01,  1.9026569E-08,  3.7977867E-01,  2.6433108E-10
         1, -9.0346317E+05,  1.9144388E-01,  1.7163865E-08,  3.7685803E-01,  2.2530672E-10
         1, -9.9380949E+05,  1.8997160E-01,  1.5483520E-08,  3.7395985E-01,  1.9204370E-10
         1, -1.0931904E+06,  1.8851065E-01,  1.3967681E-08,  3.7108395E-01,  1.6369144E-10
         1, -1.2025095E+06,  1.8706093E-01,  1.2600242E-08,  3.6823017E-01,  1.3952495E-10
         1, -1.3227604E+06,  1.8562236E-01,  1.1366676E-08,  3.6539834E-01,  1.1892627E-10
         1, -1.4550365E+06,  1.8419485E-01,  1.0253876E-08,  3.6258828E-01,  1.0136866E-10
         1, -1.6005401E+06,  1.8277832E-01,  9.2500187E-09,  3.5979984E-01,  8.6403151E-11
         1, -1.7605941E+06,  1.8137268E-01,  8.3444396E-09,  3.5703284E-01,  7.3647070E-11
         1, -1.9366535E+06,  1.7997785E-01,  7.5275168E-09,  3.5428711E-01,  6.2774225E-11
         1, -2.1303189E+06,  1.7859375E-01,  6.7905708E-09,  3.5156251E-01,  5.3506587E-11
         1, -2.3433508E+06,  1.7722030E-01,  6.1257720E-09,  3.4885885E-01,  4.5607171E-11
         1, -2.5776859E+06,  1.7585740E-01,  5.5260572E-09,  3.4617599E-01,  3.8873980E-11
         1, -2.8354545E+06,  1.7450499E-01,  4.9850545E-09,  3.4351376E-01,  3.3134841E-11
         1, -3.1189999E+06,  1.7316298E-01,  4.4970162E-09,  3.4087200E-01,  2.8242996E-11
         1, -3.4308999E+06,  1.7183128E-01,  4.0567569E-09,  3.3825056E-01,  2.4073356E-11
         1, -3.7739899E+06,  1.7050983E-01,  3.6595991E-09,  3.3564928E-01,  2.0519299E-11
         1, -4.1513889E+06,  1.6919855E-01,  3.3013232E-09,  3.3306800E-01,  1.7489943E-11
         1, -4.5665278E+06,  1.6789734E-01,  2.9781226E-09,  3.3050658E-01,  1.4907824E-11
         1, -5.0231805E+06,  1.6660614E-01,  2.6865634E-09,  3.2796485E-01,  1.2706915E-11
         1, -5.5254986E+06,  1.6532488E-01,  2.4235480E-09,  3.2544267E-01,  1.0830936E-11
         1, -6.0780485E+06,  1.6405346E-01,  2.1862818E-09,  3.2293989E-01,  9.2319164E-12
         1, -6.6858533E+06,  1.6279183E-01,  1.9722441E-09,  3.2045635E-01,  7.8689671E-12
         1, -7.3544386E+06,  1.6153989E-01,  1.7791607E-09,  3.1799191E-01,  6.7072361E-12
         1, -8.0898825E+06,  1.6029759E-01,  1.6049803E-09,  3.1554643E-01,  5.7170168E-12
         1, -8.8988707E+06,  1.5906483E-01,  1.4478521E-09,  3.1311975E-01,  4.8729879E-12
         1, -9.7887578E+06,  1.5784156E-01,  1.3061069E-09,  3.1071173E-01,  4.1535668E-12
         1, -1.0000000E+07,  1.5756883E-01,  1.2763073E-09,  3.1017486E-01,  4.0075655E-12
         2,  0.0000000E+00,  5.3400000E-01,  1.0000000E-11,  1.0000000E+00,  3.6600000E-01
         2, -1.0000000E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599999E-01
         2, -1.1000000E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599998E-01
         2, -1.2100000E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599998E-01
         2, -1.3310000E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599998E-01
         2, -1.4641000E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599998E-01
         2, -1.6105100E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599998E-01
         2, -1.7715610E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599997E-01
         2, -1.9487171E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599997E-01
         2, -2.1435888E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599997E-01
         2, -2.3579477E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599996E-01
         2, -2.5937425E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599996E-01
         2, -2.8531167E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599996E-01
         2, -3.1384284E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599995E-01
         2, -3.4522712E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599995E-01
         2, -3.7974983E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599994E-01
         2, -4.1772482E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599994E-01
         2, -4.5949730E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599993E-01
         2, -5.0544703E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599992E-01
         2, -5.5599173E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599992E-01
         2, -6.1159090E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599991E-01
         2, -6.7274999E-07,  5.3400000E-01,  3.7091966E-03,  1.0000000E+00,  3.6599990E-01
         2, -7.4002499E-07,  5.3400000E-01,  3.7091966E-03,  9.9999999E-01,  3.6599989E-01
         2, -8.1402749E-07,  5.3400000E-01,  3.7091966E-03,  9.9999999E-01,  3.6599988E-01
         2, -8.9543024E-07,  5.3400000E-01,  3.7091966E-03,  9.9999999E-01,  3.6599987E-01
         2, -9.8497327E-07,  5.3400000E-01,  3.7091966E-03,  9.9999999E-01,  3.6599985E-01
         2, -1.0834706E-06,  5.3400000E-01,  3.7091966E-03,  9.9999999E-01,  3.6599984E-01
         2, -1.1918177E-06,  5.3400000E-01,  3.7091966E-03,  9.9999999E-01,  3.6599982E-01
         2, -1.3109994E-06,  5.3400000E-01,  3.7091966E-03,  9.9999999E-01,  3.6599980E-01
         2, -1.4420994E-06,  5.3399999E-01,  3.7091966E-03,  9.9999999E-01,  3.6599978E-01
         2, -1.5863093E-06,  5.3399999E-01,  3.7091966E-03,  9.9999999E-01,  3.6599976E-01
         2, -1.7449402E-06,  5.3399999E-01,  3.7091966E-03,  9.9999999E-01,  3.6599974E-01
         2, -1.9194342E-06,  5.3399999E-01,  3.7091966E-03,  9.9999999E-01,  3.6599971E-01
         2, -2.1113777E-06,  5.3399999E-01,  3.7091966E-03,  9.9999999E-01,  3.6599969E-01
         2, -2.3225154E-06,  5.3399999E-01,  3.7091966E-03,  9.9999998E-01,  3.6599965E-01
         2, -2.5547670E-06,  5.3399999E-01,  3.7091966E-03,  9.9999998E-01,  3.6599962E-01
         2, -2.8102437E-06,  5.3399999E-01,  3.7091966E-03,  9.9999998E-01,  3.6599958E-01
         2, -3.0912681E-06,  5.3399999E-01,  3.7091966E-03,  9.9999998E-01,  3.6599954E-01
         2, -3.4003949E-06,  5.3399999E-01,  3.7091966E-03,  9.9999998E-01,  3.6599949E-01
         2, -3.7404343E-06,  5.3399999E-01,  3.7091966E-03,  9.9999997E-01,  3.6599944E-01
         2, -4.1144778E-06,  5.3399998E-01,  3.7091966E-03,  9.9999997E-01,  3.6599939E-01
         2, -4.5259256E-06,  5.3399998E-01,  3.7091966E-03,  9.9999997E-01,  3.6599933E-01
         2, -4.9785181E-06,  5.3399998E-01,  3.7091966E-03,  9.9999996E-01,  3.6599926E-01
         2, -5.4763699E-06,  5.3399998E-01,  3.7091966E-03,  9.9999996E-01,  3.6599918E-01
         2, -6.0240069E-06,  5.3399998E-01,  3.7091966E-03,  9.9999996E-01,  3.6599910E-01
         2, -6.6264076E-06,  5.3399998E-01,  3.7091966E-03,  9.9999995E-01,  3.6599901E-01
         2, -7.2890484E-06,  5.3399997E-01,  3.7091966E-03,  9.9999995E-01,  3.6599891E-01
         2, -8.0179532E-06,  5.3399997E-01,  3.7091966E-03,  9.9999994E-01,  3.6599880E-01
         2, -8.8197485E-06,  5.3399997E-01,  3.7091966E-03,  9.9999994E-01,  3.6599868E-01
         2, -9.7017234E-06,  5.3399996E-01,  3.7091966E-03,  9.9999993E-01,  3.6599855E-01
         2, -1.0671896E-05,  5.3399996E-01,  3.7091966E-03,  9.9999992E-01,  3.6599841E-01
         2, -1.1739085E-05,  5.3399996E-01,  3.7091966E-03,  9.9999992E-01,  3.6599825E-01
         2, -1.2912994E-05,  5.3399995E-01,  3.7091966E-03,  9.9999991E-01,  3.6599807E-01
         2, -1.4204293E-05,  5.3399995E-01,  3.7091966E-03,  9.9999990E-01,  3.6599788E-01
         2, -1.5624723E-05,  5.3399994E-01,  3.7091966E-03,  9.9999989E-01,  3.6599767E-01
         2, -1.7187195E-05,  5.3399994E-01,  3.7091966E-03,  9.9999988E-01,  3.6599744E-01
         2, -1.8905914E-05,  5.3399993E-01,  3.7091966E-03,  9.9999987E-01,  3.6599718E-01
         2, -2.0796506E-05,  5.3399992E-01,  3.7091966E-03,  9.9999985E-01,  3.6599690E-01
         2, -2.2876156E-05,  5.3399992E-01,  3.7091966E-03,  9.9999984E-01,  3.6599659E-01
         2, -2.5163772E-05,  5.3399991E-01,  3.7091966E-03,  9.9999982E-01,  3.6599625E-01
         2, -2.7680149E-05,  5.3399990E-01,  3.7091966E-03,  9.9999980E-01,  3.6599587E-01
         2, -3.0448164E-05,  5.3399989E-01,  3.7091966E-03,  9.9999978E-01,  3.6599546E-01
         2, -3.3492980E-05,  5.3399988E-01,  3.7091966E-03,  9.9999976E-01,  3.6599501E-01
         2, -3.6842278E-05,  5.3399986E-01,  3.7091966E-03,  9.9999974E-01,  3.6599451E-01
         2, -4.0526506E-05,  5.3399985E-01,  3.7091966E-03,  9.9999971E-01,  3.6599396E-01
         2, -4.4579157E-05,  5.3399983E-01,  3.7091966E-03,  9.9999968E-01,  3.6599335E-01
         2, -4.9037073E-05,  5.3399982E-01,  3.7091966E-03,  9.9999965E-01,  3.6599269E-01
         2, -5.3940780E-05,  5.3399980E-01,  3.7091966E-03,  9.9999962E-01,  3.6599196E-01
         2, -5.9334858E-05,  5.3399978E-01,  3.7091966E-03,  9.9999958E-01,  3.6599115E-01
         2, -6.5268344E-05,  5.3399976E-01,  3.7091966E-03,  9.9999954E-01,  3.6599027E-01
         2, -7.1795178E-05,  5.3399973E-01,  3.7091966E-03,  9.9999949E-01,  3.6598930E-01
         2, -7.8974696E-05,  5.3399971E-01,  3.7091966E-03,  9.9999944E-01,  3.6598823E-01
         2, -8.6872165E-05,  5.3399968E-01,  3.7091966E-03,  9.9999939E-01,  3.6598705E-01
         2, -9.5559382E-05,  5.3399965E-01,  3.7091966E-03,  9.9999932E-01,  3.6598575E-01
         2, -1.0511532E-04,  5.3399961E-01,  3.7091966E-03,  9.9999926E-01,  3.6598433E-01
         2, -1.1562685E-04,  5.3399957E-01,  3.7091966E-03,  9.9999918E-01,  3.6598276E-01
         2, -1.2718954E-04,  5.3399953E-01,  3.7091966E-03,  9.9999910E-01,  3.6598104E-01
         2, -1.3990849E-04,  5.3399948E-01,  3.7091966E-03,  9.9999901E-01,  3.6597914E-01
         2, -1.5389934E-04,  5.3399943E-01,  3.7091966E-03,  9.9999891E-01,  3.6597705E-01
         2, -1.6928927E-04,  5.3399937E-01,  3.7091966E-03,  9.9999880E-01,  3.6597476E-01
         2, -1.8621820E-04,  5.3399931E-01,  3.7091966E-03,  9.9999868E-01,  3.6597224E-01
         2, -2.0484002E-04,  5.3399924E-01,  3.7091966E-03,  9.9999855E-01,  3.6596946E-01
         2, -2.2532402E-04,  5.3399916E-01,  3.7091966E-03,  9.9999841E-01,  3.6596640E-01
         2, -2.4785643E-04,  5.3399908E-01,  3.7091966E-03,  9.9999825E-01,  3.6596305E-01
         2, -2.7264207E-04,  5.3399899E-01,  3.7091966E-03,  9.9999807E-01,  3.6595935E-01
         2, -2.9990628E-04,  5.3399889E-01,  3.7091966E-03,  9.9999788E-01,  3.6595528E-01
         2, -3.2989690E-04,  5.3399878E-01,  3.7091966E-03,  9.9999766E-01,  3.6595081E-01
         2, -3.6288659E-04,  5.3399865E-01,  3.7091966E-03,  9.9999743E-01,  3.6594589E-01
         2, -3.9917525E-04,  5.3399852E-01,  3.7091966E-03,  9.9999717E-01,  3.6594048E-01
         2, -4.3909278E-04,  5.3399837E-01,  3.7091966E-03,  9.9999689E-01,  3.6593453E-01
         2, -4.8300206E-04,  5.3399821E-01,  3.7091966E-03,  9.9999658E-01,  3.6592799E-01
         2, -5.3130226E-04,  5.3399803E-01,  3.7091966E-03,  9.9999624E-01,  3.6592078E-01
         2, -5.8443249E-04,  5.3399783E-01,  3.7091966E-03,  9.9999586E-01,  3.6591286E-01
         2, -6.4287574E-04,  5.3399762E-01,  3.7091966E-03,  9.9999545E-01,  3.6590415E-01
         2, -7.0716331E-04,  5.3399738E-01,  3.7091966E-03,  9.9999499E-01,  3.6589456E-01
         2, -7.7787964E-04,  5.3399711E-01,  3.7091966E-03,  9.9999449E-01,  3.6588402E-01
         2, -8.5566760E-04,  5.3399683E-01,  3.7091966E-03,  9.9999394E-01,  3.6587242E-01
         2, -9.4123437E-04,  5.3399651E-01,  3.7091966E-03,  9.9999334E-01,  3.6585966E-01
         2, -1.0353578E-03,  5.3399616E-01,  3.7091966E-03,  9.9999267E-01,  3.6584563E-01
         2, -1.1388936E-03,  5.3399578E-01,  3.7091966E-03,  9.9999194E-01,  3.6583019E-01
         2, -1.2527829E-03,  5.3399535E-01,  3.7091966E-03,  9.9999113E-01,  3.6581321E-01
         2, -1.3780612E-03,  5.3399489E-01,  3.7091966E-03,  9.9999025E-01,  3.6579453E-01
         2, -1.5158674E-03,  5.3399438E-01,  3.7091966E-03,  9.9998927E-01,  3.6577399E-01
         2, -1.6674541E-03,  5.3399382E-01,  3.7091966E-03,  9.9998820E-01,  3.6575139E-01
         2, -1.8341995E-03,  5.3399320E-01,  3.7091966E-03,  9.9998702E-01,  3.6572652E-01
         2, -2.0176195E-03,  5.3399252E-01,  3.7091966E-03,  9.9998572E-01,  3.6569918E-01
         2, -2.2193814E-03,  5.3399177E-01,  3.7091966E-03,  9.9998429E-01,  3.6566909E-01
         2, -2.4413195E-03,  5.3399094E-01,  3.7091966E-03,  9.9998272E-01,  3.6563600E-01
         2, -2.6854515E-03,  5.3399004E-01,  3.7091966E-03,  9.9998099E-01,  3.6559960E-01
         2, -2.9539966E-03,  5.3398904E-01,  3.7091966E-03,  9.9997909E-01,  3.6555956E-01
         2, -3.2493963E-03,  5.3398795E-01,  3.7091966E-03,  9.9997700E-01,  3.6551552E-01
         2, -3.5743359E-03,  5.3398674E-01,  3.7091966E-03,  9.9997470E-01,  3.6546707E-01
         2, -3.9317695E-03,  5.3398542E-01,  3.7091966E-03,  9.9997217E-01,  3.6541378E-01
         2, -4.3249465E-03,  5.3398396E-01,  3.7091966E-03,  9.9996939E-01,  3.6535516E-01
         2, -4.7574411E-03,  5.3398235E-01,  3.7091966E-03,  9.9996632E-01,  3.6529067E-01
         2, -5.2331852E-03,  5.3398059E-01,  3.7091966E-03,  9.9996296E-01,  3.6521974E-01
         2, -5.7565038E-03,  5.3397865E-01,  3.7091966E-03,  9.9995925E-01,  3.6514171E-01
         2, -6.3321541E-03,  5.3397651E-01,  3.7091966E-03,  9.9995518E-01,  3.6505589E-01
         2, -6.9653696E-03,  5.3397416E-01,  3.7091966E-03,  9.9995069E-01,  3.6496147E-01
         2, -7.6619065E-03,  5.3397158E-01,  3.7091966E-03,  9.9994576E-01,  3.6485762E-01
         2, -8.4280972E-03,  5.3396874E-01,  3.7091966E-03,  9.9994034E-01,  3.6474338E-01
         2, -9.2709069E-03,  5.3396561E-01,  3.7091966E-03,  9.9993437E-01,  3.6461772E-01
         2, -1.0197998E-02,  5.3396213E-01,  3.9566195E-03,  9.9992772E-01,  3.6447755E-01
         2, -1.1217797E-02,  5.3395808E-01,  3.9810594E-03,  9.9992000E-01,  3.6431484E-01
         2, -1.2339577E-02,  5.3395360E-01,  4.0055936E-03,  9.9991145E-01,  3.6413477E-01
         2, -1.3573535E-02,  5.3394864E-01,  4.0302159E-03,  9.9990198E-01,  3.6393547E-01
         2, -1.4930888E-02,  5.3394315E-01,  4.0549193E-03,  9.9989151E-01,  3.6371489E-01
         2, -1.6423977E-02,  5.3393708E-01,  4.0796959E-03,  9.9987992E-01,  3.6347077E-01
         2, -1.8066375E-02,  5.3393036E-01,  4.1045368E-03,  9.9986709E-01,  3.6320059E-01
         2, -1.9873012E-02,  5.3392292E-01,  4.1294320E-03,  9.9985290E-01,  3.6290160E-01
         2, -2.1860313E-02,  5.3391469E-01,  4.1543703E-03,  9.9983719E-01,  3.6257071E-01
         2, -2.4046345E-02,  5.3390558E-01,  4.1793391E-03,  9.9981981E-01,  3.6220455E-01
         2, -2.6450979E-02,  5.3389550E-01,  4.2043243E-03,  9.9980057E-01,  3.6179935E-01
         2, -2.9096077E-02,  5.3388434E-01,  4.2293101E-03,  9.9977928E-01,  3.6135098E-01
         2, -3.2005685E-02,  5.3387200E-01,  4.2542788E-03,  9.9975573E-01,  3.6085484E-01
         2, -3.5206253E-02,  5.3385834E-01,  4.2792108E-03,  9.9972967E-01,  3.6030589E-01
         2, -3.8726879E-02,  5.3384323E-01,  4.3040841E-03,  9.9970083E-01,  3.5969851E-01
         2, -4.2599567E-02,  5.3382652E-01,  4.3288741E-03,  9.9966893E-01,  3.5902653E-01
         2, -4.6859523E-02,  5.3380802E-01,  4.3535534E-03,  9.9963363E-01,  3.5828312E-01
         2, -5.1545476E-02,  5.3378756E-01,  4.3780917E-03,  9.9959459E-01,  3.5746073E-01
         2, -5.6700023E-02,  5.3376493E-01,  4.4024550E-03,  9.9955140E-01,  3.5655104E-01
         2, -6.2370026E-02,  5.3373990E-01,  4.4266057E-03,  9.9950363E-01,  3.5554484E-01
         2, -6.8607028E-02,  5.3371222E-01,  4.4505021E-03,  9.9945080E-01,  3.5443201E-01
         2, -7.5467731E-02,  5.3368160E-01,  4.4740977E-03,  9.9939237E-01,  3.5320134E-01
         2, -8.3014504E-02,  5.3364775E-01,  4.4973410E-03,  9.9932776E-01,  3.5184050E-01
         2, -9.1315954E-02,  5.3361032E-01,  4.5201752E-03,  9.9925633E-01,  3.5033588E-01
         2, -1.0044755E-01,  5.3356894E-01,  4.5425372E-03,  9.9917736E-01,  3.4867251E-01
         2, -1.1049230E-01,  5.3352319E-01,  4.5643572E-03,  9.9909007E-01,  3.4683388E-01
         2, -1.2154154E-01,  5.3347264E-01,  4.5855585E-03,  9.9899359E-01,  3.4480184E-01
         2, -1.3369569E-01,  5.3341678E-01,  4.6060563E-03,  9.9888699E-01,  3.4255640E-01
         2, -1.4706526E-01,  5.3335507E-01,  4.6257570E-03,  9.9876921E-01,  3.4007562E-01
         2, -1.6177178E-01,  5.3328690E-01,  4.6445583E-03,  9.9863911E-01,  3.3733537E-01
         2, -1.7794896E-01,  5.3321161E-01,  4.6623473E-03,  9.9849544E-01,  3.3430921E-01
         2, -1.9574386E-01,  5.3312849E-01,  4.6790008E-03,  9.9833682E-01,  3.3096811E-01
         2, -2.1531824E-01,  5.3303675E-01,  4.6943837E-03,  9.9816174E-01,  3.2728029E-01
         2, -2.3685007E-01,  5.3293552E-01,  4.7083489E-03,  9.9796854E-01,  3.2321099E-01
         2, -2.6053508E-01,  5.3282385E-01,  4.7207363E-03,  9.9775543E-01,  3.1872221E-01
         2, -2.8658858E-01,  5.3270071E-01,  4.7313720E-03,  9.9752044E-01,  3.1377250E-01
         2, -3.1524744E-01,  5.3256498E-01,  4.7400679E-03,  9.9726142E-01,  3.0831669E-01
         2, -3.4677219E-01,  5.3241544E-01,  4.7466213E-03,  9.9697604E-01,  3.0230562E-01
         2, -3.8144940E-01,  5.3225076E-01,  4.7508142E-03,  9.9666176E-01,  2.9568596E-01
         2, -4.1959434E-01,  5.3206950E-01,  4.7524136E-03,  9.9631584E-01,  2.8839990E-01
         2, -4.6155378E-01,  5.3187011E-01,  4.7511715E-03,  9.9593532E-01,  2.8038493E-01
         2, -5.0770916E-01,  5.3165091E-01,  4.7468250E-03,  9.9551700E-01,  2.7157365E-01
         2, -5.5848007E-01,  5.3141009E-01,  4.7390976E-03,  9.9505743E-01,  2.6189357E-01
         2, -6.1432808E-01,  5.3114573E-01,  4.7277004E-03,  9.9455292E-01,  2.5126696E-01
         2, -6.7576089E-01,  5.3085575E-01,  4.7123335E-03,  9.9399952E-01,  2.3961075E-01
         2, -7.4333698E-01,  5.3053796E-01,  4.6926891E-03,  9.9339305E-01,  2.2683650E-01
         2, -8.1767067E-01,  5.3019002E-01,  4.6684540E-03,  9.9272904E-01,  2.1285040E-01
         2, -8.9943774E-01,  5.2980947E-01,  4.6393139E-03,  9.9200280E-01,  1.9755345E-01
         2, -9.8938151E-01,  5.2939372E-01,  4.6049580E-03,  9.9120939E-01,  1.8084165E-01
         2, -1.0883197E+00,  5.2894007E-01,  4.5650843E-03,  9.9034365E-01,  1.6260635E-01
         2, -1.1971516E+00,  5.2844572E-01,  4.5194066E-03,  9.8940022E-01,  1.4273475E-01
         2, -1.3168668E+00,  5.2790776E-01,  4.4676607E-03,  9.8837359E-01,  1.2111053E-01
         2, -1.4485535E+00,  5.2732324E-01,  4.4096133E-03,  9.8725809E-01,  9.7614657E-02
         2, -1.5934088E+00,  5.2668915E-01,  4.3450699E-03,  9.8604800E-01,  7.2126315E-02
         2, -1.7527497E+00,  5.2600248E-01,  4.2738838E-03,  9.8473756E-01,  4.4524089E-02
         2, -1.9280247E+00,  5.2526021E-01,  4.1959649E-03,  9.8332102E-01,  1.4687243E-02
         2, -2.1208271E+00,  5.2445940E-01,  4.1112885E-03,  9.8179276E-01,  2.4447647E-03
         2, -2.3329099E+00,  5.2359720E-01,  4.0199032E-03,  9.8014732E-01,  2.2162810E-03
         2, -2.5662008E+00,  5.2267087E-01,  3.9219378E-03,  9.7837953E-01,  2.0037704E-03
